taskId time jobId jobSize runtime user peer
38566 343790 1034  298  2342   4 37
38567 343790 1034  298  2770   4 37
38568 343790 1034  298  1562   4 37
38569 343790 1034  298   968   4 37
38570 343790 1034  298  3045   4 37
38571 343790 1034  298  1104   4 37
38572 343790 1034  298  1553   4 37
38573 343790 1034  298  1218   4 37
38574 343790 1034  298  2539   4 37
38575 343790 1034  298  1242   4 37
38576 343790 1034  298  2096   4 37
38577 343790 1034  298   629   4 37
38578 343790 1034  298   689   4 37
38579 343790 1034  298  1395   4 37
38580 343790 1034  298  2144   4 37
38581 343790 1034  298   384   4 37
38582 343790 1034  298   763   4 37
38583 343790 1034  298  2047   4 37
38584 343790 1034  298  1368   4 37
38585 343790 1034  298  1672   4 37
38586 343790 1034  298  1579   4 37
38587 343790 1034  298  5294   4 37
38588 343790 1034  298  2991   4 37
38589 343790 1034  298  2644   4 37
38590 343790 1034  298  1239   4 37
38591 343790 1034  298  1605   4 37
38592 343790 1034  298  1167   4 37
38593 343790 1034  298  1187   4 37
38594 343790 1034  298   995   4 37
38595 343790 1034  298  4496   4 37
38596 343790 1034  298  6700   4 37
38597 343790 1034  298   307   4 37
38598 343790 1034  298  1165   4 37
38599 343790 1034  298  3490   4 37
38600 343790 1034  298  1207   4 37
38601 343790 1034  298  1260   4 37
38602 343790 1034  298   769   4 37
38603 343790 1034  298  2326   4 37
38604 343790 1034  298   988   4 37
38605 343790 1034  298  1462   4 37
38606 343790 1034  298  2629   4 37
38607 343790 1034  298  2070   4 37
38608 343790 1034  298  2626   4 37
38609 343790 1034  298  1134   4 37
38610 343790 1034  298  1137   4 37
38611 343790 1034  298  1090   4 37
38612 343790 1034  298  1800   4 37
38613 343790 1034  298  1122   4 37
38614 343790 1034  298  2027   4 37
38615 343790 1034  298  1441   4 37
38616 343790 1034  298  5475   4 37
38617 343790 1034  298  1253   4 37
38618 343790 1034  298   516   4 37
38619 343790 1034  298  1662   4 37
38620 343790 1034  298  1327   4 37
38621 343790 1034  298  1075   4 37
38622 343790 1034  298  1308   4 37
38623 343790 1034  298  1921   4 37
38624 343790 1034  298  2267   4 37
38625 343790 1034  298  1679   4 37
38626 343790 1034  298   796   4 37
38627 343790 1034  298   811   4 37
38628 343790 1034  298  1387   4 37
38629 343790 1034  298  2358   4 37
38630 343790 1034  298  6485   4 37
38631 343790 1034  298   513   4 37
38632 343790 1034  298  1000   4 37
38633 343790 1034  298  7407   4 37
38634 343790 1034  298   530   4 37
38635 343790 1034  298  2566   4 37
38636 343790 1034  298  1563   4 37
38637 343790 1034  298  1163   4 37
38638 343790 1034  298   898   4 37
38639 343790 1034  298  2751   4 37
38640 343790 1034  298  2302   4 37
38641 343790 1034  298   874   4 37
38642 343790 1034  298  1863   4 37
38643 343790 1034  298  3099   4 37
38644 343790 1034  298   502   4 37
38645 343790 1034  298  2614   4 37
38646 343790 1034  298  3675   4 37
38647 343790 1034  298  1420   4 37
38648 343790 1034  298  4029   4 37
38649 343790 1034  298   795   4 37
38650 343790 1034  298  2265   4 37
38651 343790 1034  298   793   4 37
38652 343790 1034  298  2413   4 37
38653 343790 1034  298  1832   4 37
38654 343790 1034  298  1509   4 37
38655 343790 1034  298  2212   4 37
38656 343790 1034  298  1546   4 37
38657 343790 1034  298  1345   4 37
38658 343790 1034  298  3614   4 37
38659 343790 1034  298  1397   4 37
38660 343790 1034  298  4879   4 37
38661 343790 1034  298  2087   4 37
38662 343790 1034  298  2958   4 37
38663 343790 1034  298  2546   4 37
38664 343790 1034  298  1538   4 37
38665 343790 1034  298  1182   4 37
38666 343790 1034  298  1392   4 37
38667 343790 1034  298  3477   4 37
38668 343790 1034  298  1992   4 37
38669 343790 1034  298  1915   4 37
38670 343790 1034  298  1307   4 37
38671 343790 1034  298  1655   4 37
38672 343790 1034  298  1023   4 37
38673 343790 1034  298   737   4 37
38674 343790 1034  298 10150   4 37
38675 343790 1034  298  4274   4 37
38676 343790 1034  298  1616   4 37
38677 343790 1034  298  3072   4 37
38678 343790 1034  298  3101   4 37
38679 343790 1034  298   330   4 37
38680 343790 1034  298   848   4 37
38681 343790 1034  298  2382   4 37
38682 343790 1034  298  3773   4 37
38683 343790 1034  298   775   4 37
38684 343790 1034  298  2689   4 37
38685 343790 1034  298  1866   4 37
38686 343790 1034  298  1539   4 37
38687 343790 1034  298  8153   4 37
38688 343790 1034  298  1692   4 37
38689 343790 1034  298  2728   4 37
38690 343790 1034  298  1715   4 37
38691 343790 1034  298  1115   4 37
38692 343790 1034  298  1001   4 37
38693 343790 1034  298  1968   4 37
38694 343790 1034  298  1537   4 37
38695 343790 1034  298  1584   4 37
38696 343790 1034  298  2586   4 37
38697 343790 1034  298  1681   4 37
38698 343790 1034  298  1131   4 37
38699 343790 1034  298  1208   4 37
38700 343790 1034  298   995   4 37
38701 343790 1034  298  1898   4 37
38702 343790 1034  298  2232   4 37
38703 343790 1034  298  2675   4 37
38704 343790 1034  298  3432   4 37
38705 343790 1034  298  1585   4 37
38706 343790 1034  298  4551   4 37
38707 343790 1034  298   652   4 37
38708 343790 1034  298  1659   4 37
38709 343790 1034  298   854   4 37
38710 343790 1034  298  1969   4 37
38711 343790 1034  298  2166   4 37
38712 343790 1034  298  1066   4 37
38713 343790 1034  298  1596   4 37
38714 343790 1034  298  4088   4 37
38715 343790 1034  298  6716   4 37
38716 343790 1034  298  1711   4 37
38717 343790 1034  298  1096   4 37
38718 343790 1034  298  2269   4 37
38719 343790 1034  298   592   4 37
38720 343790 1034  298  1316   4 37
38721 343790 1034  298   614   4 37
38722 343790 1034  298  2868   4 37
38723 343790 1034  298  1048   4 37
38724 343790 1034  298  6666   4 37
38725 343790 1034  298  2005   4 37
38726 343790 1034  298  1552   4 37
38727 343790 1034  298  5752   4 37
38728 343790 1034  298  1657   4 37
38729 343790 1034  298  1253   4 37
38730 343790 1034  298  1214   4 37
38731 343790 1034  298  1266   4 37
38732 343790 1034  298   721   4 37
38733 343790 1034  298  3068   4 37
38734 343790 1034  298  2102   4 37
38735 343790 1034  298  5587   4 37
38736 343790 1034  298  1605   4 37
38737 343790 1034  298  2497   4 37
38738 343790 1034  298  7049   4 37
38739 343790 1034  298  3131   4 37
38740 343790 1034  298  3070   4 37
38741 343790 1034  298  2548   4 37
38742 343790 1034  298  5043   4 37
38743 343790 1034  298   474   4 37
38744 343790 1034  298  1399   4 37
38745 343790 1034  298   983   4 37
38746 343790 1034  298  1569   4 37
38747 343790 1034  298  5696   4 37
38748 343790 1034  298   317   4 37
38749 343790 1034  298   561   4 37
38750 343790 1034  298  1355   4 37
38751 343790 1034  298   723   4 37
38752 343790 1034  298  2602   4 37
38753 343790 1034  298   915   4 37
38754 343790 1034  298   697   4 37
38755 343790 1034  298  1429   4 37
38756 343790 1034  298  1614   4 37
38757 343790 1034  298   466   4 37
38758 343790 1034  298  1671   4 37
38759 343790 1034  298  2126   4 37
38760 343790 1034  298  1119   4 37
38761 343790 1034  298  3578   4 37
38762 343790 1034  298  1066   4 37
38763 343790 1034  298   668   4 37
38764 343790 1034  298  1204   4 37
38765 343790 1034  298   674   4 37
38766 343790 1034  298  3048   4 37
38767 343790 1034  298   671   4 37
38768 343790 1034  298   984   4 37
38769 343790 1034  298   281   4 37
38770 343790 1034  298   997   4 37
38771 343790 1034  298   661   4 37
38772 343790 1034  298  2173   4 37
38773 343790 1034  298  3914   4 37
38774 343790 1034  298  2241   4 37
38775 343790 1034  298  2953   4 37
38776 343790 1034  298  3189   4 37
38777 343790 1034  298  2992   4 37
38778 343790 1034  298  1123   4 37
38779 343790 1034  298  2130   4 37
38780 343790 1034  298   652   4 37
38781 343790 1034  298  1206   4 37
38782 343790 1034  298   611   4 37
38783 343790 1034  298   732   4 37
38784 343790 1034  298   432   4 37
38785 343790 1034  298   598   4 37
38786 343790 1034  298   406   4 37
38787 343790 1034  298  1925   4 37
38788 343790 1034  298  7705   4 37
38789 343790 1034  298  1332   4 37
38790 343790 1034  298  1081   4 37
38791 343790 1034  298  1976   4 37
38792 343790 1034  298  1206   4 37
38793 343790 1034  298  1664   4 37
38794 343790 1034  298   653   4 37
38795 343790 1034  298   368   4 37
38796 343790 1034  298  2562   4 37
38797 343790 1034  298  1181   4 37
38798 343790 1034  298  1435   4 37
38799 343790 1034  298  1189   4 37
38800 343790 1034  298 12624   4 37
38801 343790 1034  298  3240   4 37
38802 343790 1034  298  1487   4 37
38803 343790 1034  298  6219   4 37
38804 343790 1034  298   696   4 37
38805 343790 1034  298  1370   4 37
38806 343790 1034  298   736   4 37
38807 343790 1034  298  1160   4 37
38808 343790 1034  298  1676   4 37
38809 343790 1034  298  1789   4 37
38810 343790 1034  298  2140   4 37
38811 343790 1034  298  2526   4 37
38812 343790 1034  298   746   4 37
38813 343790 1034  298   515   4 37
38814 343790 1034  298  2211   4 37
38815 344036 1035   10  2399   1 24
38816 344036 1035   10  2763   1 24
38817 344036 1035   10  1070   1 24
38818 344036 1035   10  2862   1 24
38819 344036 1035   10  1509   1 24
38820 344036 1035   10   480   1 24
38821 344036 1035   10   979   1 24
38822 344036 1035   10  2248   1 24
38823 344036 1035   10   989   1 24
38824 344036 1035   10   410   1 24
38825 344987 1036    1   626  16 10
38826 346287 1037   30  2048   2 18
38827 346287 1037   30   953   2 18
38828 346287 1037   30   136   2 18
38829 346287 1037   30  1582   2 18
38830 346287 1037   30   696   2 18
38831 346287 1037   30  3487   2 18
38832 346287 1037   30   771   2 18
38833 346287 1037   30  1258   2 18
38834 346287 1037   30  1390   2 18
38835 346287 1037   30  1547   2 18
38836 346287 1037   30  1123   2 18
38837 346287 1037   30  1659   2 18
38838 346287 1037   30  1478   2 18
38839 346287 1037   30  3189   2 18
38840 346287 1037   30   894   2 18
38841 346287 1037   30  1196   2 18
38842 346287 1037   30  4732   2 18
38843 346287 1037   30  5335   2 18
38844 346287 1037   30  2950   2 18
38845 346287 1037   30  1337   2 18
38846 346287 1037   30   879   2 18
38847 346287 1037   30  1234   2 18
38848 346287 1037   30  2934   2 18
38849 346287 1037   30  1160   2 18
38850 346287 1037   30  1324   2 18
38851 346287 1037   30  3306   2 18
38852 346287 1037   30  3707   2 18
38853 346287 1037   30  1271   2 18
38854 346287 1037   30  1069   2 18
38855 346287 1037   30  1806   2 18
38856 347638 1038    2   985  47 48
38857 347638 1038    2   441  47 48
38858 348448 1039    1   119   1 24
38859 349131 1040   81  3057   3  7
38860 349131 1040   81  1993   3  7
38861 349131 1040   81  2882   3  7
38862 349131 1040   81  4256   3  7
38863 349131 1040   81   689   3  7
38864 349131 1040   81  1231   3  7
38865 349131 1040   81   339   3  7
38866 349131 1040   81  1302   3  7
38867 349131 1040   81  2360   3  7
38868 349131 1040   81  1651   3  7
38869 349131 1040   81  2270   3  7
38870 349131 1040   81  1496   3  7
38871 349131 1040   81  2611   3  7
38872 349131 1040   81  2925   3  7
38873 349131 1040   81  2270   3  7
38874 349131 1040   81  1205   3  7
38875 349131 1040   81  1281   3  7
38876 349131 1040   81   813   3  7
38877 349131 1040   81  1329   3  7
38878 349131 1040   81  2123   3  7
38879 349131 1040   81   540   3  7
38880 349131 1040   81  3247   3  7
38881 349131 1040   81  2012   3  7
38882 349131 1040   81   530   3  7
38883 349131 1040   81   522   3  7
38884 349131 1040   81  2090   3  7
38885 349131 1040   81  1130   3  7
38886 349131 1040   81  1006   3  7
38887 349131 1040   81  1499   3  7
38888 349131 1040   81   897   3  7
38889 349131 1040   81   376   3  7
38890 349131 1040   81  1717   3  7
38891 349131 1040   81  2235   3  7
38892 349131 1040   81  3050   3  7
38893 349131 1040   81   768   3  7
38894 349131 1040   81   595   3  7
38895 349131 1040   81  3089   3  7
38896 349131 1040   81  1071   3  7
38897 349131 1040   81   791   3  7
38898 349131 1040   81   733   3  7
38899 349131 1040   81  3830   3  7
38900 349131 1040   81  1560   3  7
38901 349131 1040   81  4548   3  7
38902 349131 1040   81  3379   3  7
38903 349131 1040   81  3686   3  7
38904 349131 1040   81   796   3  7
38905 349131 1040   81   946   3  7
38906 349131 1040   81   477   3  7
38907 349131 1040   81  1468   3  7
38908 349131 1040   81   978   3  7
38909 349131 1040   81  1143   3  7
38910 349131 1040   81  2454   3  7
38911 349131 1040   81   768   3  7
38912 349131 1040   81   870   3  7
38913 349131 1040   81  1117   3  7
38914 349131 1040   81  6002   3  7
38915 349131 1040   81   481   3  7
38916 349131 1040   81   718   3  7
38917 349131 1040   81  1572   3  7
38918 349131 1040   81  1813   3  7
38919 349131 1040   81  2681   3  7
38920 349131 1040   81  1584   3  7
38921 349131 1040   81   536   3  7
38922 349131 1040   81  1346   3  7
38923 349131 1040   81  2559   3  7
38924 349131 1040   81   842   3  7
38925 349131 1040   81   701   3  7
38926 349131 1040   81  1135   3  7
38927 349131 1040   81  1281   3  7
38928 349131 1040   81  2276   3  7
38929 349131 1040   81  3175   3  7
38930 349131 1040   81  5232   3  7
38931 349131 1040   81  2547   3  7
38932 349131 1040   81  1673   3  7
38933 349131 1040   81  1370   3  7
38934 349131 1040   81   981   3  7
38935 349131 1040   81  1441   3  7
38936 349131 1040   81   516   3  7
38937 349131 1040   81   919   3  7
38938 349131 1040   81  1073   3  7
38939 349131 1040   81  2162   3  7
38940 349244 1041    1   201  26  9
38941 349642 1042   41  3246 350 47
38942 349642 1042   41   721 350 47
38943 349642 1042   41  1886 350 47
38944 349642 1042   41  3194 350 47
38945 349642 1042   41   824 350 47
38946 349642 1042   41  1075 350 47
38947 349642 1042   41  3424 350 47
38948 349642 1042   41  1986 350 47
38949 349642 1042   41  1045 350 47
38950 349642 1042   41  1157 350 47
38951 349642 1042   41   776 350 47
38952 349642 1042   41   892 350 47
38953 349642 1042   41  6401 350 47
38954 349642 1042   41  1176 350 47
38955 349642 1042   41  1372 350 47
38956 349642 1042   41  4252 350 47
38957 349642 1042   41  1155 350 47
38958 349642 1042   41  1718 350 47
38959 349642 1042   41  1317 350 47
38960 349642 1042   41  1036 350 47
38961 349642 1042   41  4741 350 47
38962 349642 1042   41  3709 350 47
38963 349642 1042   41   784 350 47
38964 349642 1042   41   444 350 47
38965 349642 1042   41   839 350 47
38966 349642 1042   41   907 350 47
38967 349642 1042   41   977 350 47
38968 349642 1042   41  4973 350 47
38969 349642 1042   41  4101 350 47
38970 349642 1042   41   304 350 47
38971 349642 1042   41   717 350 47
38972 349642 1042   41  1018 350 47
38973 349642 1042   41  3043 350 47
38974 349642 1042   41  3279 350 47
38975 349642 1042   41  6027 350 47
38976 349642 1042   41   766 350 47
38977 349642 1042   41   737 350 47
38978 349642 1042   41  2381 350 47
38979 349642 1042   41  1389 350 47
38980 349642 1042   41  1580 350 47
38981 349642 1042   41  4018 350 47
38982 349738 1043    1     1   1 24
38983 349783 1044   11   583   1 24
38984 349783 1044   11   528   1 24
38985 349783 1044   11  1925   1 24
38986 349783 1044   11  1191   1 24
38987 349783 1044   11   630   1 24
38988 349783 1044   11  1395   1 24
38989 349783 1044   11  1029   1 24
38990 349783 1044   11  1999   1 24
38991 349783 1044   11  4072   1 24
38992 349783 1044   11   982   1 24
38993 349783 1044   11  1835   1 24
38994 350611 1045    1   153   3  7
38995 350812 1046    2  4631   1 24
38996 350812 1046    2  2772   1 24
38997 351473 1047    4  2667   9 17
38998 351473 1047    4  3996   9 17
38999 351473 1047    4  3067   9 17
39000 351473 1047    4  2492   9 17
39001 353253 1048   39   357   2 18
39002 353253 1048   39  2282   2 18
39003 353253 1048   39  1778   2 18
39004 353253 1048   39   435   2 18
39005 353253 1048   39  1589   2 18
39006 353253 1048   39  1728   2 18
39007 353253 1048   39  1488   2 18
39008 353253 1048   39  4026   2 18
39009 353253 1048   39   596   2 18
39010 353253 1048   39  1759   2 18
39011 353253 1048   39  1875   2 18
39012 353253 1048   39   682   2 18
39013 353253 1048   39  5555   2 18
39014 353253 1048   39  1513   2 18
39015 353253 1048   39  1269   2 18
39016 353253 1048   39  1481   2 18
39017 353253 1048   39  1951   2 18
39018 353253 1048   39  1601   2 18
39019 353253 1048   39   960   2 18
39020 353253 1048   39  2243   2 18
39021 353253 1048   39  1927   2 18
39022 353253 1048   39  1102   2 18
39023 353253 1048   39  2503   2 18
39024 353253 1048   39   774   2 18
39025 353253 1048   39  1214   2 18
39026 353253 1048   39  1135   2 18
39027 353253 1048   39   841   2 18
39028 353253 1048   39  3480   2 18
39029 353253 1048   39   421   2 18
39030 353253 1048   39  1572   2 18
39031 353253 1048   39  5240   2 18
39032 353253 1048   39  2161   2 18
39033 353253 1048   39  2262   2 18
39034 353253 1048   39  1426   2 18
39035 353253 1048   39  1239   2 18
39036 353253 1048   39  3726   2 18
39037 353253 1048   39  1428   2 18
39038 353253 1048   39  1646   2 18
39039 353253 1048   39   903   2 18
39040 354780 1049    3  1811   1 24
39041 354780 1049    3  1900   1 24
39042 354780 1049    3    83   1 24
39043 355444 1050    1   387  24 38
39044 355689 1051    1    79   6  9
39045 358979 1052   14  2908   9 17
39046 358979 1052   14  3855   9 17
39047 358979 1052   14  2172   9 17
39048 358979 1052   14  1466   9 17
39049 358979 1052   14   521   9 17
39050 358979 1052   14  2563   9 17
39051 358979 1052   14  1361   9 17
39052 358979 1052   14  1060   9 17
39053 358979 1052   14  2260   9 17
39054 358979 1052   14   920   9 17
39055 358979 1052   14  2993   9 17
39056 358979 1052   14   860   9 17
39057 358979 1052   14  2163   9 17
39058 358979 1052   14  1243   9 17
39059 363122 1053    1   490   1 24
39060 374513 1054    5   934  20 26
39061 374513 1054    5   479  20 26
39062 374513 1054    5   410  20 26
39063 374513 1054    5  3321  20 26
39064 374513 1054    5  5438  20 26
39065 374521 1055   15   805   2 18
39066 374521 1055   15  2131   2 18
39067 374521 1055   15  5381   2 18
39068 374521 1055   15  1062   2 18
39069 374521 1055   15  2052   2 18
39070 374521 1055   15  1904   2 18
39071 374521 1055   15  6835   2 18
39072 374521 1055   15  1535   2 18
39073 374521 1055   15  1180   2 18
39074 374521 1055   15  1479   2 18
39075 374521 1055   15  2805   2 18
39076 374521 1055   15  2619   2 18
39077 374521 1055   15  1480   2 18
39078 374521 1055   15   210   2 18
39079 374521 1055   15   672   2 18
39080 374695 1056  401  2135   5 27
39081 374695 1056  401  1163   5 27
39082 374695 1056  401   654   5 27
39083 374695 1056  401  3195   5 27
39084 374695 1056  401  3760   5 27
39085 374695 1056  401  1328   5 27
39086 374695 1056  401  4505   5 27
39087 374695 1056  401  2041   5 27
39088 374695 1056  401  2543   5 27
39089 374695 1056  401  1724   5 27
39090 374695 1056  401  1202   5 27
39091 374695 1056  401  8972   5 27
39092 374695 1056  401  2907   5 27
39093 374695 1056  401   688   5 27
39094 374695 1056  401  2960   5 27
39095 374695 1056  401  2432   5 27
39096 374695 1056  401  1615   5 27
39097 374695 1056  401  1620   5 27
39098 374695 1056  401  2282   5 27
39099 374695 1056  401  1816   5 27
39100 374695 1056  401  1057   5 27
39101 374695 1056  401  2281   5 27
39102 374695 1056  401   751   5 27
39103 374695 1056  401   669   5 27
39104 374695 1056  401   872   5 27
39105 374695 1056  401  2267   5 27
39106 374695 1056  401  1527   5 27
39107 374695 1056  401   968   5 27
39108 374695 1056  401   962   5 27
39109 374695 1056  401  3251   5 27
39110 374695 1056  401  3499   5 27
39111 374695 1056  401  1151   5 27
39112 374695 1056  401  1380   5 27
39113 374695 1056  401  1091   5 27
39114 374695 1056  401  1816   5 27
39115 374695 1056  401  2252   5 27
39116 374695 1056  401  1273   5 27
39117 374695 1056  401  1491   5 27
39118 374695 1056  401  2575   5 27
39119 374695 1056  401  2579   5 27
39120 374695 1056  401   813   5 27
39121 374695 1056  401   808   5 27
39122 374695 1056  401   980   5 27
39123 374695 1056  401  1888   5 27
39124 374695 1056  401   616   5 27
39125 374695 1056  401  1850   5 27
39126 374695 1056  401  3355   5 27
39127 374695 1056  401   387   5 27
39128 374695 1056  401   677   5 27
39129 374695 1056  401  1123   5 27
39130 374695 1056  401   902   5 27
39131 374695 1056  401   551   5 27
39132 374695 1056  401  2349   5 27
39133 374695 1056  401   947   5 27
39134 374695 1056  401  3238   5 27
39135 374695 1056  401  2238   5 27
39136 374695 1056  401   433   5 27
39137 374695 1056  401   275   5 27
39138 374695 1056  401  2132   5 27
39139 374695 1056  401   985   5 27
39140 374695 1056  401   960   5 27
39141 374695 1056  401  4830   5 27
39142 374695 1056  401  1390   5 27
39143 374695 1056  401   887   5 27
39144 374695 1056  401   970   5 27
39145 374695 1056  401   972   5 27
39146 374695 1056  401  2175   5 27
39147 374695 1056  401  3018   5 27
39148 374695 1056  401   577   5 27
39149 374695 1056  401  1632   5 27
39150 374695 1056  401   395   5 27
39151 374695 1056  401  1688   5 27
39152 374695 1056  401   841   5 27
39153 374695 1056  401  1088   5 27
39154 374695 1056  401  1849   5 27
39155 374695 1056  401   629   5 27
39156 374695 1056  401  4070   5 27
39157 374695 1056  401   280   5 27
39158 374695 1056  401  1687   5 27
39159 374695 1056  401   852   5 27
39160 374695 1056  401   717   5 27
39161 374695 1056  401  1808   5 27
39162 374695 1056  401  6216   5 27
39163 374695 1056  401   560   5 27
39164 374695 1056  401  1179   5 27
39165 374695 1056  401  2038   5 27
39166 374695 1056  401  3201   5 27
39167 374695 1056  401  2777   5 27
39168 374695 1056  401   453   5 27
39169 374695 1056  401  2754   5 27
39170 374695 1056  401  1338   5 27
39171 374695 1056  401  1441   5 27
39172 374695 1056  401   657   5 27
39173 374695 1056  401   966   5 27
39174 374695 1056  401  4731   5 27
39175 374695 1056  401  2066   5 27
39176 374695 1056  401   877   5 27
39177 374695 1056  401   844   5 27
39178 374695 1056  401   304   5 27
39179 374695 1056  401  1232   5 27
39180 374695 1056  401  3626   5 27
39181 374695 1056  401  3660   5 27
39182 374695 1056  401  6494   5 27
39183 374695 1056  401  3134   5 27
39184 374695 1056  401  1017   5 27
39185 374695 1056  401  4071   5 27
39186 374695 1056  401  1350   5 27
39187 374695 1056  401  4440   5 27
39188 374695 1056  401   647   5 27
39189 374695 1056  401  4755   5 27
39190 374695 1056  401   932   5 27
39191 374695 1056  401  1190   5 27
39192 374695 1056  401  2649   5 27
39193 374695 1056  401  2328   5 27
39194 374695 1056  401  1284   5 27
39195 374695 1056  401  3232   5 27
39196 374695 1056  401   608   5 27
39197 374695 1056  401  4506   5 27
39198 374695 1056  401  1556   5 27
39199 374695 1056  401  1340   5 27
39200 374695 1056  401  3316   5 27
39201 374695 1056  401   751   5 27
39202 374695 1056  401  1639   5 27
39203 374695 1056  401   713   5 27
39204 374695 1056  401  1660   5 27
39205 374695 1056  401  1231   5 27
39206 374695 1056  401   777   5 27
39207 374695 1056  401  2240   5 27
39208 374695 1056  401  1091   5 27
39209 374695 1056  401  1160   5 27
39210 374695 1056  401  1294   5 27
39211 374695 1056  401  2480   5 27
39212 374695 1056  401  1083   5 27
39213 374695 1056  401  2329   5 27
39214 374695 1056  401   915   5 27
39215 374695 1056  401   243   5 27
39216 374695 1056  401  1588   5 27
39217 374695 1056  401  3887   5 27
39218 374695 1056  401  3267   5 27
39219 374695 1056  401  1384   5 27
39220 374695 1056  401  2311   5 27
39221 374695 1056  401  1794   5 27
39222 374695 1056  401  1802   5 27
39223 374695 1056  401  1753   5 27
39224 374695 1056  401  1930   5 27
39225 374695 1056  401  2579   5 27
39226 374695 1056  401  2110   5 27
39227 374695 1056  401  2452   5 27
39228 374695 1056  401  1050   5 27
39229 374695 1056  401   852   5 27
39230 374695 1056  401  1046   5 27
39231 374695 1056  401   865   5 27
39232 374695 1056  401  1905   5 27
39233 374695 1056  401   760   5 27
39234 374695 1056  401   788   5 27
39235 374695 1056  401  1196   5 27
39236 374695 1056  401  1533   5 27
39237 374695 1056  401  1134   5 27
39238 374695 1056  401   442   5 27
39239 374695 1056  401  1251   5 27
39240 374695 1056  401  1195   5 27
39241 374695 1056  401  3352   5 27
39242 374695 1056  401  4331   5 27
39243 374695 1056  401  1343   5 27
39244 374695 1056  401  6380   5 27
39245 374695 1056  401   620   5 27
39246 374695 1056  401  2450   5 27
39247 374695 1056  401   507   5 27
39248 374695 1056  401   354   5 27
39249 374695 1056  401  1444   5 27
39250 374695 1056  401  1289   5 27
39251 374695 1056  401   650   5 27
39252 374695 1056  401  1555   5 27
39253 374695 1056  401  2053   5 27
39254 374695 1056  401   534   5 27
39255 374695 1056  401  1649   5 27
39256 374695 1056  401  2257   5 27
39257 374695 1056  401  8983   5 27
39258 374695 1056  401  2494   5 27
39259 374695 1056  401  2055   5 27
39260 374695 1056  401   772   5 27
39261 374695 1056  401  2793   5 27
39262 374695 1056  401  1072   5 27
39263 374695 1056  401  4961   5 27
39264 374695 1056  401  1198   5 27
39265 374695 1056  401  1422   5 27
39266 374695 1056  401   311   5 27
39267 374695 1056  401  1141   5 27
39268 374695 1056  401  2164   5 27
39269 374695 1056  401   660   5 27
39270 374695 1056  401  1071   5 27
39271 374695 1056  401   661   5 27
39272 374695 1056  401  1939   5 27
39273 374695 1056  401   735   5 27
39274 374695 1056  401  2796   5 27
39275 374695 1056  401  2511   5 27
39276 374695 1056  401   857   5 27
39277 374695 1056  401   288   5 27
39278 374695 1056  401  6904   5 27
39279 374695 1056  401  1098   5 27
39280 374695 1056  401   540   5 27
39281 374695 1056  401  3706   5 27
39282 374695 1056  401  2949   5 27
39283 374695 1056  401  1155   5 27
39284 374695 1056  401   341   5 27
39285 374695 1056  401   567   5 27
39286 374695 1056  401  1313   5 27
39287 374695 1056  401  1592   5 27
39288 374695 1056  401  1136   5 27
39289 374695 1056  401  2885   5 27
39290 374695 1056  401  1224   5 27
39291 374695 1056  401   599   5 27
39292 374695 1056  401  2774   5 27
39293 374695 1056  401  1054   5 27
39294 374695 1056  401   943   5 27
39295 374695 1056  401  1946   5 27
39296 374695 1056  401  2439   5 27
39297 374695 1056  401  1334   5 27
39298 374695 1056  401   464   5 27
39299 374695 1056  401  1897   5 27
39300 374695 1056  401   615   5 27
39301 374695 1056  401   624   5 27
39302 374695 1056  401  3620   5 27
39303 374695 1056  401  1318   5 27
39304 374695 1056  401  1182   5 27
39305 374695 1056  401  1063   5 27
39306 374695 1056  401   333   5 27
39307 374695 1056  401   524   5 27
39308 374695 1056  401  3983   5 27
39309 374695 1056  401  5245   5 27
39310 374695 1056  401  2371   5 27
39311 374695 1056  401  4128   5 27
39312 374695 1056  401  1954   5 27
39313 374695 1056  401   853   5 27
39314 374695 1056  401  1784   5 27
39315 374695 1056  401  1253   5 27
39316 374695 1056  401  2049   5 27
39317 374695 1056  401  1686   5 27
39318 374695 1056  401  2518   5 27
39319 374695 1056  401  5436   5 27
39320 374695 1056  401  1254   5 27
39321 374695 1056  401  1310   5 27
39322 374695 1056  401  2536   5 27
39323 374695 1056  401  1862   5 27
39324 374695 1056  401   749   5 27
39325 374695 1056  401  1490   5 27
39326 374695 1056  401  2018   5 27
39327 374695 1056  401  2321   5 27
39328 374695 1056  401  1792   5 27
39329 374695 1056  401  1048   5 27
39330 374695 1056  401   861   5 27
39331 374695 1056  401  3718   5 27
39332 374695 1056  401   594   5 27
39333 374695 1056  401  1148   5 27
39334 374695 1056  401  1647   5 27
39335 374695 1056  401   746   5 27
39336 374695 1056  401  1474   5 27
39337 374695 1056  401  1204   5 27
39338 374695 1056  401   606   5 27
39339 374695 1056  401   853   5 27
39340 374695 1056  401  1892   5 27
39341 374695 1056  401  3799   5 27
39342 374695 1056  401   734   5 27
39343 374695 1056  401  4738   5 27
39344 374695 1056  401   800   5 27
39345 374695 1056  401  1854   5 27
39346 374695 1056  401  1338   5 27
39347 374695 1056  401  6319   5 27
39348 374695 1056  401   520   5 27
39349 374695 1056  401  1322   5 27
39350 374695 1056  401   482   5 27
39351 374695 1056  401  1566   5 27
39352 374695 1056  401   846   5 27
39353 374695 1056  401  3384   5 27
39354 374695 1056  401  1313   5 27
